path	line	kind	reason	snippet
safe/src/parser/xmlwriter.rs	2008	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	xmlSAX2EndElement as unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> (),
safe/src/parser/xmlwriter.rs	2058	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlNewTextWriterTree(
safe/src/parser/xmlwriter.rs	2115	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	xmlTextWriterStartDocumentCallback as unsafe extern "C" fn(*mut ::core::ffi::c_void) -> (),
safe/src/parser/xmlwriter.rs	2119	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	as unsafe extern "C" fn(
safe/src/parser/xmlwriter.rs	2126	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	xmlSAX2EndElement as unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> (),
safe/src/parser/xmlwriter.rs	2163	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlFreeTextWriter(mut writer: xmlTextWriterPtr) {
safe/src/parser/xmlwriter.rs	2192	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartDocument(
safe/src/parser/xmlwriter.rs	2362	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndDocument(
safe/src/parser/xmlwriter.rs	2441	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartComment(
safe/src/parser/xmlwriter.rs	2527	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndComment(
safe/src/parser/xmlwriter.rs	2585	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteComment(
safe/src/parser/xmlwriter.rs	2610	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartElement(
safe/src/parser/xmlwriter.rs	2716	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartElementNS(
safe/src/parser/xmlwriter.rs	2784	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndElement(
safe/src/parser/xmlwriter.rs	2888	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterFullEndElement(
safe/src/parser/xmlwriter.rs	2985	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteRawLen(
safe/src/parser/xmlwriter.rs	3035	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteRaw(
safe/src/parser/xmlwriter.rs	3042	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteString(
safe/src/parser/xmlwriter.rs	3089	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlOutputBufferWriteBase64(
safe/src/parser/xmlwriter.rs	3236	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteBase64(
safe/src/parser/xmlwriter.rs	3279	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlOutputBufferWriteBinHex(
safe/src/parser/xmlwriter.rs	3340	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteBinHex(
safe/src/parser/xmlwriter.rs	3384	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartAttribute(
safe/src/parser/xmlwriter.rs	3449	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartAttributeNS(
safe/src/parser/xmlwriter.rs	3542	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndAttribute(
safe/src/parser/xmlwriter.rs	3579	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteAttribute(
safe/src/parser/xmlwriter.rs	3605	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteAttributeNS(
safe/src/parser/xmlwriter.rs	3636	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteElement(
safe/src/parser/xmlwriter.rs	3664	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteElementNS(
safe/src/parser/xmlwriter.rs	3695	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartPI(
safe/src/parser/xmlwriter.rs	3811	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndPI(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	3855	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWritePI(
safe/src/parser/xmlwriter.rs	3883	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartCDATA(
safe/src/parser/xmlwriter.rs	3972	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndCDATA(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	4006	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteCDATA(
safe/src/parser/xmlwriter.rs	4033	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartDTD(
safe/src/parser/xmlwriter.rs	4226	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndDTD(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	4311	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTD(
safe/src/parser/xmlwriter.rs	4341	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartDTDElement(
safe/src/parser/xmlwriter.rs	4433	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndDTDElement(
safe/src/parser/xmlwriter.rs	4479	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDElement(
safe/src/parser/xmlwriter.rs	4508	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartDTDAttlist(
safe/src/parser/xmlwriter.rs	4600	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndDTDAttlist(
safe/src/parser/xmlwriter.rs	4646	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDAttlist(
safe/src/parser/xmlwriter.rs	4675	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterStartDTDEntity(
safe/src/parser/xmlwriter.rs	4781	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterEndDTDEntity(
safe/src/parser/xmlwriter.rs	4837	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDEntity(
safe/src/parser/xmlwriter.rs	4858	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDInternalEntity(
safe/src/parser/xmlwriter.rs	4888	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDExternalEntity(
safe/src/parser/xmlwriter.rs	4923	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDExternalEntityContents(
safe/src/parser/xmlwriter.rs	5083	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterWriteDTDNotation(
safe/src/parser/xmlwriter.rs	5236	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterFlush(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	5248	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlFreeTextWriterStackEntry(mut lk: xmlLinkPtr) {
safe/src/parser/xmlwriter.rs	5259	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlCmpTextWriterStackEntry(
safe/src/parser/xmlwriter.rs	5278	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterOutputNSDecl(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	5309	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlFreeTextWriterNsStackEntry(mut lk: xmlLinkPtr) {
safe/src/parser/xmlwriter.rs	5324	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlCmpTextWriterNsStackEntry(
safe/src/parser/xmlwriter.rs	5350	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterWriteDocCallback(
safe/src/parser/xmlwriter.rs	5370	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterCloseDocCallback(
safe/src/parser/xmlwriter.rs	5393	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterStartDocumentCallback(mut ctx: *mut ::core::ffi::c_void) {
safe/src/parser/xmlwriter.rs	5457	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterSetIndent(
safe/src/parser/xmlwriter.rs	5469	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterSetIndentString(
safe/src/parser/xmlwriter.rs	5487	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	pub unsafe extern "C" fn xmlTextWriterSetQuoteChar(
safe/src/parser/xmlwriter.rs	5500	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterWriteIndent(mut writer: xmlTextWriterPtr) -> ::core::ffi::c_int {
safe/src/parser/xmlwriter.rs	5521	unsafe extern fn	parser modules still mirror libxml parser contexts, callback entrypoints, and streaming state across the C ABI	unsafe extern "C" fn xmlTextWriterHandleStateDependencies(
safe/src/schema/relaxng.rs	312	unsafe extern fn	schema validation modules still depend on libxml ABI layouts, raw node pointers, and validator callback glue	pub type xmlFreeFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/schema/relaxng.rs	313	unsafe extern fn	schema validation modules still depend on libxml ABI layouts, raw node pointers, and validator callback glue	pub type xmlMallocFunc = Option<unsafe extern "C" fn(size_t) -> *mut ::core::ffi::c_void>;
safe/src/schema/relaxng.rs	315	unsafe extern fn	schema validation modules still depend on libxml ABI layouts, raw node pointers, and validator callback glue	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, size_t) -> *mut ::core::ffi::c_void>;
